x	y
20.5	0.847272
20.49	0.847276
20.48	0.84728
20.47	0.847284
20.46	0.847288
20.45	0.847292
20.44	0.847296
20.43	0.8473
20.42	0.847304
20.41	0.847309
20.4	0.847313
20.39	0.847317
20.38	0.847321
20.37	0.847325
20.36	0.847329
20.35	0.847333
20.34	0.847338
20.33	0.847342
20.32	0.847346
20.31	0.84735
20.3	0.847354
20.29	0.847358
20.28	0.847363
20.27	0.847367
20.26	0.847371
20.25	0.847375
20.24	0.847379
20.23	0.847384
20.22	0.847388
20.21	0.847392
20.2	0.847396
20.19	0.8474
20.18	0.847405
20.17	0.847409
20.16	0.847413
20.15	0.847417
20.14	0.847422
20.13	0.847426
20.12	0.84743
20.11	0.847434
20.1	0.847439
20.09	0.847443
20.08	0.847447
20.07	0.847451
20.06	0.847456
20.05	0.84746
20.04	0.847464
20.03	0.847468
20.02	0.847473
20.01	0.847477
20	0.847481
19.99	0.847486
19.98	0.84749
19.97	0.847494
19.96	0.847499
19.95	0.847503
19.94	0.847507
19.93	0.847512
19.92	0.847516
19.91	0.84752
19.9	0.847525
19.89	0.847529
19.88	0.847533
19.87	0.847538
19.86	0.847542
19.85	0.847546
19.84	0.847551
19.83	0.847555
19.82	0.84756
19.81	0.847564
19.8	0.847568
19.79	0.847573
19.78	0.847577
19.77	0.847581
19.76	0.847586
19.75	0.84759
19.74	0.847595
19.73	0.847599
19.72	0.847603
19.71	0.847608
19.7	0.847612
19.69	0.847617
19.68	0.847621
19.67	0.847626
19.66	0.84763
19.65	0.847635
19.64	0.847639
19.63	0.847644
19.62	0.847648
19.61	0.847652
19.6	0.847657
19.59	0.847661
19.58	0.847666
19.57	0.84767
19.56	0.847675
19.55	0.847679
19.54	0.847684
19.53	0.847688
19.52	0.847693
19.51	0.847697
19.5	0.847702
19.49	0.847707
19.48	0.847711
19.47	0.847716
19.46	0.84772
19.45	0.847725
19.44	0.847729
19.43	0.847734
19.42	0.847738
19.41	0.847743
19.4	0.847748
19.39	0.847752
19.38	0.847757
19.37	0.847761
19.36	0.847766
19.35	0.84777
19.34	0.847775
19.33	0.84778
19.32	0.847784
19.31	0.847789
19.3	0.847794
19.29	0.847798
19.28	0.847803
19.27	0.847807
19.26	0.847812
19.25	0.847817
19.24	0.847821
19.23	0.847826
19.22	0.847831
19.21	0.847835
19.2	0.84784
19.19	0.847845
19.18	0.847849
19.17	0.847854
19.16	0.847859
19.15	0.847863
19.14	0.847868
19.13	0.847873
19.12	0.847878
19.11	0.847882
19.1	0.847887
19.09	0.847892
19.08	0.847896
19.07	0.847901
19.06	0.847906
19.05	0.847911
19.04	0.847915
19.03	0.84792
19.02	0.847925
19.01	0.84793
19	0.847934
18.99	0.847939
18.98	0.847944
18.97	0.847949
18.96	0.847953
18.95	0.847958
18.94	0.847963
18.93	0.847968
18.92	0.847973
18.91	0.847978
18.9	0.847982
18.89	0.847987
18.88	0.847992
18.87	0.847997
18.86	0.848002
18.85	0.848007
18.84	0.848011
18.83	0.848016
18.82	0.848021
18.81	0.848026
18.8	0.848031
18.79	0.848036
18.78	0.848041
18.77	0.848045
18.76	0.84805
18.75	0.848055
18.74	0.84806
18.73	0.848065
18.72	0.84807
18.71	0.848075
18.7	0.84808
18.69	0.848085
18.68	0.84809
18.67	0.848095
18.66	0.8481
18.65	0.848105
18.64	0.848109
18.63	0.848114
18.62	0.848119
18.61	0.848124
18.6	0.848129
18.59	0.848134
18.58	0.848139
18.57	0.848144
18.56	0.848149
18.55	0.848154
18.54	0.848159
18.53	0.848164
18.52	0.848169
18.51	0.848174
18.5	0.848179
18.49	0.848185
18.48	0.84819
18.47	0.848195
18.46	0.8482
18.45	0.848205
18.44	0.84821
18.43	0.848215
18.42	0.84822
18.41	0.848225
18.4	0.84823
18.39	0.848235
18.38	0.84824
18.37	0.848245
18.36	0.848251
18.35	0.848256
18.34	0.848261
18.33	0.848266
18.32	0.848271
18.31	0.848276
18.3	0.848281
18.29	0.848286
18.28	0.848292
18.27	0.848297
18.26	0.848302
18.25	0.848307
18.24	0.848312
18.23	0.848317
18.22	0.848323
18.21	0.848328
18.2	0.848333
18.19	0.848338
18.18	0.848343
18.17	0.848349
18.16	0.848354
18.15	0.848359
18.14	0.848364
18.13	0.84837
18.12	0.848375
18.11	0.84838
18.1	0.848385
18.09	0.848391
18.08	0.848396
18.07	0.848401
18.06	0.848406
18.05	0.848412
18.04	0.848417
18.03	0.848422
18.02	0.848428
18.01	0.848433
18	0.848438
17.99	0.848444
17.98	0.848449
17.97	0.848454
17.96	0.84846
17.95	0.848465
17.94	0.84847
17.93	0.848476
17.92	0.848481
17.91	0.848486
17.9	0.848492
17.89	0.848497
17.88	0.848503
17.87	0.848508
17.86	0.848513
17.85	0.848519
17.84	0.848524
17.83	0.84853
17.82	0.848535
17.81	0.84854
17.8	0.848546
17.79	0.848551
17.78	0.848557
17.77	0.848562
17.76	0.848568
17.75	0.848573
17.74	0.848579
17.73	0.848584
17.72	0.84859
17.71	0.848595
17.7	0.848601
17.69	0.848606
17.68	0.848612
17.67	0.848617
17.66	0.848623
17.65	0.848628
17.64	0.848634
17.63	0.848639
17.62	0.848645
17.61	0.84865
17.6	0.848656
17.59	0.848662
17.58	0.848667
17.57	0.848673
17.56	0.848678
17.55	0.848684
17.54	0.84869
17.53	0.848695
17.52	0.848701
17.51	0.848706
17.5	0.848712
17.49	0.848718
17.48	0.848723
17.47	0.848729
17.46	0.848735
17.45	0.84874
17.44	0.848746
17.43	0.848752
17.42	0.848757
17.41	0.848763
17.4	0.848769
17.39	0.848774
17.38	0.84878
17.37	0.848786
17.36	0.848792
17.35	0.848797
17.34	0.848803
17.33	0.848809
17.32	0.848814
17.31	0.84882
17.3	0.848826
17.29	0.848832
17.28	0.848838
17.27	0.848843
17.26	0.848849
17.25	0.848855
17.24	0.848861
17.23	0.848867
17.22	0.848872
17.21	0.848878
17.2	0.848884
17.19	0.84889
17.18	0.848896
17.17	0.848902
