Significant	-Log(P-value)	Difference	Protein_IDs	Symbol color	Symbol type	Symbol size	Show label	LFQ.intensity.12902	LFQ.intensity.12904	LFQ.intensity.12905	LFQ.intensity.13136	LFQ.intensity.13138	LFQ.intensity.13152	LFQ.intensity.13155	LFQ.intensity.13186	LFQ.intensity.13234
	0.21900884545182	0.0681742668151841	XP_020949539.1	Color2 [DarkGray]	1	4		26.6634311676025	26.899543762207	26.4860191345215	26.5961933135986	27.0462474822998	26.53932762146	26.6044178009033	26.6470508575439	26.6397552490234
	1.31652438398371	1.08050785064697	XP_020949631.1;XP_020949630.1;XP_003127009.2;XP_020949632.1;XP_020949629.1;XP_020949627.1;XP_020949626.1;XP_003481855.1;XP_005664450.1	Color2 [DarkGray]	1	4		25.6914958953857	24.8744583129883	26.7476558685303	26.8250522613525	27.3356876373291	26.5768661499023	25.5042457580566	27.2369918823242	26.886812210083
	0.28505011605239	-0.301269340515137	XP_020949669.1	Color2 [DarkGray]	1	4		23.9950714111328	23.7772598266602	23.3493061065674	24.3179664611816	23.9450302124023	22.3195571899414	24.2706356048584	24.3406887054443	23.9578380584717
	0.571110368737459	-0.425684928894043	XP_020949688.1;XP_020949687.1;XP_020949686.1;XP_020949685.1;XP_020949683.1;XP_001927011.3;XP_013838686.2;XP_013838680.2;XP_005654299.3;XP_005663022.1	Color2 [DarkGray]	1	4		24.8796558380127	24.9641094207764	25.1849536895752	25.1596565246582	24.8084297180176	23.4696788787842	24.9963226318359	25.3008251190186	24.8660850524902
	0.103133656598794	-0.30854606628418	XP_020949901.1;XP_020949903.1;XP_020949902.1;XP_020949904.1	Color2 [DarkGray]	1	4		25.2657070159912	22.1472148895264	22.8202018737793	25.2201118469238	23.5179347991943	21.5932636260986	25.5434494018555	25.2224712371826	25.2294940948486
	1.09994388195504	0.183845710754394	XP_020949905.1	Color2 [DarkGray]	1	4		25.5476913452148	25.6246376037598	25.4637298583984	25.6805934906006	25.6016445159912	25.6687965393066	25.4746322631836	25.9933013916016	25.7046680450439
	0.27995651363865	-0.15058708190918	XP_020949970.1;XP_020949961.1;XP_020949956.1;XP_020949954.1;XP_020949949.1;XP_020949942.1;XP_020949934.1;XP_020949928.1;XP_020949921.1;XP_020949914.1;XP_020949999.1;XP_020949993.1;XP_020949979.1;XP_020949986.1	Color2 [DarkGray]	1	4		29.2731323242188	29.1752662658691	29.24778175354	28.964937210083	29.00514793396	28.4623260498047	28.3577079772949	29.0116138458252	28.9336242675781
	0.376372723395894	-0.223619842529295	XP_020949932.1	Color2 [DarkGray]	1	4		25.6229343414307	25.4375553131104	25.2239456176758	24.5115337371826	24.6892318725586	25.1172370910645	25.641658782959	25.2364807128906	25.2126731872559
	0.978482641284214	0.220938587188719	XP_020950008.1;XP_020943268.1;XP_020943267.1;XP_020943266.1;XP_020943265.1	Color2 [DarkGray]	1	4		27.1609649658203	27.3017330169678	27.4130458831787	27.5775871276855	27.3455352783203	27.6267967224121	27.5178833007813	27.7655963897705	27.7227973937988
	1.36350250831823	0.238689327239989	XP_020950042.1	Color2 [DarkGray]	1	4		25.8753032684326	26.0726737976074	26.1806163787842	26.2504100799561	26.2288341522217	26.3019599914551	26.1517429351807	26.5572776794434	26.2912826538086
