Significant	-Log(P-value)	Difference	Protein_IDs	Symbol color	Symbol type	Symbol size	Show label	LFQ.intensity.11930	LFQ.intensity.11931	LFQ.intensity.11932	LFQ.intensity.11934	LFQ.intensity.12902	LFQ.intensity.12904	LFQ.intensity.12905	LFQ.intensity.13136	LFQ.intensity.13155
	0.0159335117667217	0.0172396659851088	NP_998993.1	Color2 [DarkGray]	1	4		32.0174713134766	31.3897190093994	31.310676574707	31.7509498596191	31.8144416809082	32.6514701843262	30.9767818450928	31.1371173858643	31.4200115203857
	0.22462967414184	-0.0176584243774442	NP_999020.2;XP_020921940.1;XP_020921939.1	Color2 [DarkGray]	1	4		38.3974380493164	38.5275840759277	38.4251823425293	38.4389152526855	38.4724006652832	38.4086723327637	38.4442100524902	38.5093727111816	38.4900360107422
	0.713037987009524	0.118977546691895	NP_999039.1	Color2 [DarkGray]	1	4		32.6494178771973	32.9152030944824	33.0045738220215	33.0183334350586	32.8106536865234	32.7993087768555	32.7860870361328	32.8334541320801	32.6600189208984
	0.129040601581388	0.652134037017824	NP_999043.1;XP_020936224.1;XP_013842817.1	Color2 [DarkGray]	1	4		30.8129119873047	23.9528713226318	24.3989124298096	24.0035877227783	25.4464797973633	25.8751850128174	24.939525604248	28.0402507781982	21.3982429504395
	0.144278693398527	-0.0535800933837898	NP_999061.1;XP_020924186.1	Color2 [DarkGray]	1	4		27.6249866485596	27.6977005004883	28.1960582733154	27.6893920898438	27.6630229949951	27.8636646270752	28.0601291656494	27.9570407867432	27.7342147827148
	0.334973563000518	0.0823061943054206	NP_999062.1	Color2 [DarkGray]	1	4		31.3228130340576	31.7083721160889	31.3277988433838	31.2591781616211	31.2012805938721	31.273588180542	31.4486961364746	31.2587852478027	31.4288215637207
	0.914149504864459	2.16593856811523	NP_999063.1	Color2 [DarkGray]	1	4		26.5639533996582	26.6288146972656	24.1949214935303	25.9208889007568	26.2121715545654	22.9219551086426	21.6914901733398	21.6470851898193	25.8333282470703
	0.477748759026959	0.0877875328063951	NP_999066.1	Color2 [DarkGray]	1	4		28.3735580444336	28.4844303131104	28.3081283569336	28.3278312683105	28.248664855957	28.3943977355957	28.296667098999	28.0501976013184	28.438570022583
	0.595695770400016	-0.342156982421876	NP_999068.1;CON__Q9TRI1	Color2 [DarkGray]	1	4		26.78369140625	26.3096466064453	25.8736610412598	25.6126518249512	26.5202674865723	26.348611831665	26.057653427124	26.8921489715576	26.6166667938232
	0.523593290395113	-0.571912956237792	NP_999069.1;XP_020936328.1;XP_005660829.1;XP_020936320.1;XP_020936333.1	Color2 [DarkGray]	1	4		25.9428176879883	25.9893646240234	25.8409824371338	23.6430606842041	26.1091480255127	25.7091464996338	25.820140838623	25.8599147796631	26.1314964294434
	0.0841727319548488	0.0364667892456048	NP_999076.1	Color2 [DarkGray]	1	4		27.4742908477783	27.2868309020996	26.9536037445068	27.0171203613281	27.4388084411621	27.137508392334	26.9658718109131	26.8854160308838	27.3048686981201
	0.894996825082214	0.168963146209716	NP_999080.2	Color2 [DarkGray]	1	4		29.7191600799561	30.1463737487793	29.8341388702393	30.0403537750244	29.768123626709	29.8353748321533	29.7882747650146	29.6046657562256	29.8337783813477
	0.401888632645436	0.330563259124755	NP_999085.1	Color2 [DarkGray]	1	4		29.0770931243896	29.1678695678711	27.7027282714844	27.7443237304688	28.0704040527344	28.0610580444336	27.9125080108643	28.0359058380127	28.3823261260986
	1.13614281658083	-2.04050035476684	NP_999087.1;XP_020927735.1	Color2 [DarkGray]	1	4		25.1793441772461	21.9140815734863	25.4185409545898	23.0915775299072	26.6471881866455	25.1804828643799	26.6782836914063	24.1524410247803	27.0485363006592
	0.859482975195409	-1.3497389793396	NP_999088.1;XP_005669617.1	Color2 [DarkGray]	1	4		21.9269523620605	21.3719501495361	24.9931716918945	24.5544395446777	24.4106044769287	24.6509704589844	24.3545417785645	24.6710929870605	24.7196273803711
	0.731181326080694	-0.282142448425294	NP_999089.2;CON__Q0VCM5	Color2 [DarkGray]	1	4		26.6051254272461	26.2468452453613	26.1381721496582	26.5524482727051	26.5494251251221	26.6757297515869	26.1954097747803	26.8833198547363	27.0350666046143
	1.30184223780028	0.28269443511963	NP_999092.1	Color2 [DarkGray]	1	4		32.4689331054688	32.8559722900391	32.9123153686523	32.9725761413574	32.5445976257324	32.6882705688477	32.5461158752441	32.4909210205078	32.3288688659668
	0.43492587342828	0.141326904296875	NP_999093.1	Color2 [DarkGray]	1	4		32.8378562927246	33.3774871826172	32.7908706665039	32.6568717956543	32.7393074035645	32.8001976013184	32.9088287353516	32.6621437072754	32.7617454528809
	0.631440530891495	-1.13524866104126	NP_999095.1;XP_003131242.1;XP_020955659.1	Color2 [DarkGray]	1	4		26.1777114868164	26.0024509429932	25.4809608459473	22.0590438842773	26.4023494720459	26.2849445343018	25.6819076538086	25.64479637146	26.3124542236328
	0.874317434932656	0.202832031250001	NP_999103.1	Color2 [DarkGray]	1	4		30.9567089080811	30.9173393249512	31.2193965911865	31.1599655151367	30.9180507659912	30.7719535827637	30.8531856536865	30.611400604248	31.1480121612549
	0.530827247569415	-0.129380893707275	NP_999105.1	Color2 [DarkGray]	1	4		26.1774444580078	26.1443328857422	25.8440742492676	25.9410724639893	25.9261703491211	26.0546131134033	26.153736114502	26.2649917602539	26.3810482025146
	0.374794784360629	0.220010375976564	NP_999108.1	Color2 [DarkGray]	1	4		24.6365509033203	24.3303298950195	25.3404159545898	25.397575378418	24.5554351806641	24.44651222229	24.896614074707	24.976749420166	24.6557273864746
	0.386434539187413	-0.126852416992186	NP_999118.1;XP_020957866.1	Color2 [DarkGray]	1	4		30.2279109954834	30.1911945343018	30.0968532562256	30.5272922515869	30.2154674530029	30.199291229248	30.3085613250732	30.7737617492676	30.4412441253662
	0.0823990811997733	0.0291170120239244	NP_999119.1	Color2 [DarkGray]	1	4		33.9618034362793	34.2292022705078	33.8347930908203	33.5868759155273	33.8224983215332	33.955322265625	33.9799690246582	33.7267951965332	33.8856735229492
	0.274809488124757	-0.0766141891479499	XP_020936424.1;XP_005653007.1;XP_005653006.1;XP_005653005.1;NP_999125.1	Color2 [DarkGray]	1	4		31.2062969207764	31.1636295318604	31.0594348907471	30.9089908599854	31.1480712890625	31.2820110321045	31.2927989959717	30.8211479187012	31.2619819641113
